task_id,n_subjects,n_edits_mean,n_reset_mean,n_showex_mean,n_hideex_mean,used_copy_mean,mean_rt_ms_mean,total_time_ms_mean,color_run_mean_mean,color_run_max_mean,spatial_run_mean_mean,adjacency_rate_mean,mean_step_mean,within_obj_rate_mean,unique_colors_mean,row_major_corr_mean,col_major_corr_mean,best_scan_corr_mean,extension_rate_mean,new_seed_rate_mean,stamp_burst_rate_mean,stamp_burst_cells_mean,same_color_component_count_mean,same_color_component_mean_mean,same_color_component_max_mean,scan_row_major_rate,scan_col_major_rate,first_action_copy_rate,first_action_reset_rate,first_action_showex_rate
4258a5f9,189,41.285714285714285,1.0158730158730158,1.3703703703703705,1.3703703703703705,0.9312169312169312,475.22895687008264,18556.635248672734,33.95922146636432,38.370370370370374,7.052145473574046,0.8632387154008841,1.297492633994639,0.8581094571897077,1.3015873015873016,0.5201690868371104,0.5543179947706913,0.7884761890106967,0.8813520363773508,0.1186479636226491,0.8351172741447102,34.96296296296296,2.502645502645503,17.662263794406652,31.423280423280424,0.5132275132275133,0.48148148148148145,0.0,0.9947089947089947,0.0
42a15761,169,31.78698224852071,1.106508875739645,1.863905325443787,1.863905325443787,0.9112426035502958,2793.4640970540086,51151.19764495401,8.203986128250834,17.443786982248522,1.6273987312148979,0.20051398056520667,3.8511608674814712,0.16686607926947045,1.9940828402366864,0.50239891583633,-0.1436099262434058,0.36449318173812284,0.17742270177426409,0.8225772982257358,0.14131598537426907,16.692307692307693,11.284023668639053,2.1131986105063483,8.307692307692308,0.7337278106508875,0.22485207100591717,0.0,1.0,0.0
4b6b68e5,188,193.75,1.053191489361702,2.606382978723404,2.606382978723404,0.9414893617021277,483.70895622601887,100427.35334575073,38.9818475924194,57.361702127659576,10.678478433199093,0.8585770620642856,1.685385037635734,0.8572164654419255,4.170212765957447,0.1567117231404209,0.4328307880356728,0.486636338897413,0.8714132349338968,0.1285867650661033,0.8124379546078991,162.92021276595744,15.430851063829786,12.050561791518925,47.819148936170215,0.31382978723404253,0.6648936170212766,0.0,0.9946808510638298,0.0
5168d44c,191,14.884816753926701,1.094240837696335,1.6230366492146597,1.612565445026178,0.9424083769633508,1250.9606804405857,18058.045465973264,5.486878130595407,6.345549738219895,4.67379269797364,0.8043864892148477,1.3356132186085048,0.7862218990543638,2.1099476439790577,-0.2125003625024108,0.15468830563999103,-0.20416839362285,0.7604471965186484,0.23955280348135152,0.5819754432480816,8.523560209424083,2.869109947643979,5.342531050973459,6.387434554973822,0.9424083769633508,0.05235602094240838,0.0,1.0,0.0
55783887,172,46.26162790697674,1.430232558139535,3.854651162790698,3.854651162790698,0.9534883720930233,1350.061439302759,79995.23497675029,11.011351302121652,28.819767441860463,3.8636130555279284,0.713977898409169,1.9609902437788813,0.6862912548779928,2.563953488372093,0.059913157304452486,0.09517823873795142,0.1166521756455002,0.1634817015417238,0.8365182984582761,0.3270059750650924,19.6453488372093,26.912790697674417,2.099678258862731,11.05232558139535,0.6046511627906976,0.38953488372093026,0.0,0.9941860465116279,0.0
5c0a986e,200,9.63,1.115,2.19,2.19,0.93,1319.413741606844,17648.197025008714,3.520593253968254,4.31,3.1376650432900433,0.7589802426124526,2.155517160492026,0.715919679285171,2.38,0.11464877235538054,0.15013172781610906,0.17376457267163192,0.1249886173914441,0.8750113826085558,0.402951699916355,3.895,7.57,1.3933859875504613,2.145,0.095,0.895,0.0,0.995,0.0
6455b5f5,185,100.08108108108108,1.1027027027027028,2.902702702702703,2.902702702702703,0.9513513513513514,355.96522193221205,57441.49671350355,38.222908622908626,72.15675675675676,15.174147801735765,0.9071861640959884,1.2767930851245035,0.9057413518678811,2.3135135135135134,0.09403007730345052,0.2823446109382753,0.33491321821151815,0.9063833649124893,0.09361663508751059,0.9111946273128207,93.76756756756757,5.064864864864865,17.096129066129066,56.94054054054054,0.2648648648648649,0.7135135135135136,0.0,1.0,0.0
69889d6e,189,23.396825396825395,1.1746031746031746,4.116402116402116,4.116402116402116,0.9206349206349206,1324.2695283404028,73702.32044445229,14.445138459424173,18.391534391534393,9.89914852412518,0.9030621689876309,1.2207039149209018,0.8740629647258521,1.492063492063492,0.6881870811877097,-0.5757452802745336,0.5416913794312606,0.8408571656600056,0.15914283433999435,0.28682456921363747,7.211640211640212,2.4761904761904763,11.825537821966394,16.38095238095238,0.7936507936507936,0.20634920634920634,0.0,1.0,0.0
6a1e5592,190,77.11578947368422,1.1578947368421053,2.2842105263157895,2.2842105263157895,0.9421052631578948,743.9282823011393,57990.66904211811,26.8240876313591,42.084210526315786,8.091872214995998,0.8590389403102644,1.4560504172983255,0.8518289446963302,2.1894736842105265,0.27263968420825085,0.5071626923996644,0.5025366635345413,0.8873629768474036,0.1126370231525963,0.7476970022494063,59.56842105263158,5.4526315789473685,12.41609231411863,29.28421052631579,0.2,0.8,0.0,1.0,0.0
6d58a25d,181,56.651933701657455,1.160220994475138,1.5359116022099448,1.5359116022099448,0.9613259668508287,498.5527788210655,22265.786187848807,40.163421906515836,50.48066298342541,10.438209884353187,0.8649671436830006,1.5550603252000261,0.8602174706676196,1.4475138121546962,0.3741331390388867,0.2653105164209491,0.4611177756602035,0.8837388907260788,0.11626110927392123,0.8317569224269766,48.67955801104972,4.0497237569060776,16.251993297648887,32.41988950276243,0.8342541436464088,0.16574585635359115,0.0,1.0,0.0
6ea4a07e,199,8.457286432160805,1.1055276381909547,2.472361809045226,2.472361809045226,0.6834170854271356,966.8333185530415,7308.712361812167,4.506951423785595,5.035175879396985,2.8401172529313237,0.7308718377887755,1.2614487115669497,0.7192246212420614,1.7889447236180904,0.20238178601309376,0.5368346820104617,0.5322965575466216,0.62941825918506,0.3705817408149401,0.33321728970914805,3.2060301507537687,2.798994974874372,2.9069274946159367,4.331658291457287,0.12562814070351758,0.8693467336683417,0.0,0.9949748743718593,0.0
73251a56,187,81.73262032085562,1.2192513368983957,4.2994652406417115,4.2994652406417115,0.9518716577540107,2856.180086751566,269340.7609251431,7.0122293633020245,28.106951871657753,4.661539260139664,0.7801254874332693,2.042528017898115,0.6999540190002077,4.614973262032086,-0.22857129263645753,0.008592030125979113,-0.15630738962707166,0.7133304792458447,0.2866695207541552,0.4329262337599513,38.39572192513369,16.550802139037433,3.8065709235672895,15.614973262032086,0.5935828877005348,0.3850267379679144,0.0,1.0,0.0
73c3b0d8,172,12.755813953488373,1.1569767441860466,3.1686046511627906,3.1686046511627906,0.9302325581395349,1996.8869331186252,42433.03027906285,3.3599867025739125,5.4186046511627906,2.2590886409272364,0.5059020205414653,2.5008941451873783,0.3265699876104012,1.994186046511628,0.1730828305244825,-0.09750326330560467,-0.007760627879150083,0.2065125025704426,0.7934874974295575,0.11881642958412224,2.5174418604651163,7.796511627906977,1.64392861233234,3.36046511627907,0.31976744186046513,0.6395348837209303,0.0,1.0,0.0
7447852a,193,27.357512953367877,1.1709844559585492,2.5906735751295336,2.5906735751295336,0.9481865284974094,1035.1602544312473,38842.935191713004,20.10528209556707,23.253886010362695,3.785422507121587,0.7487286217896375,1.9038901181447079,0.73825377799282,1.310880829015544,0.8540628578279493,0.2976166630557452,0.8626641988247447,0.6845674600960311,0.3154325399039689,0.5556767343514651,15.191709844559586,7.072538860103627,3.5447572709845154,4.647668393782383,0.9585492227979274,0.031088082901554404,0.0,0.9948186528497409,0.0
74dd1130,173,11.531791907514451,1.3757225433526012,2.647398843930636,2.647398843930636,0.5664739884393064,2594.707823789828,35535.5020173464,2.6268709217791164,3.867052023121387,3.1791970072316893,0.7075947347397735,1.2633755644879288,0.5091607930583636,2.994219653179191,0.1748514684633643,0.28880275825781204,0.3093550912796978,0.5258096682698267,0.4741903317301733,0.34183328579878924,4.855491329479769,4.161849710982659,2.387063033305808,4.098265895953757,0.2832369942196532,0.6994219653179191,0.0,1.0,0.0
7df24a62,188,47.723404255319146,1.122340425531915,1.6542553191489362,1.6542553191489362,0.9574468085106383,930.1052935167799,42235.7030691572,29.122624113475183,36.808510638297875,8.671634124076023,0.8479962551636178,1.4617545994642895,0.8412856608202883,1.5212765957446808,0.5024808821331831,0.6139045187415639,0.6155383244600864,0.8696097994646051,0.13039020053539482,0.6355036639849865,30.76063829787234,3.6595744680851063,15.637562050452404,22.079787234042552,0.22872340425531915,0.7606382978723404,0.0,0.9946808510638298,0.0
82819916,183,35.71584699453552,1.1092896174863387,1.819672131147541,1.819672131147541,0.9234972677595629,2037.6001819885867,74512.50525684221,4.088752628954522,6.360655737704918,1.8194702390236395,0.29726345722836733,2.5117633953513985,0.21871134407760576,5.109289617486339,0.25419609689792516,0.67445731034301,0.6914976027025038,0.2702156974518094,0.7297843025481907,0.06676368311542036,3.081967213114754,22.229508196721312,1.844237403363004,3.7923497267759565,0.08743169398907104,0.912568306010929,0.0,0.9890710382513661,0.0
834ec97d,191,33.05759162303665,1.193717277486911,3.7539267015706805,3.7539267015706805,0.9109947643979057,901.3891368681968,49763.58718848861,10.452894691114585,22.460732984293195,3.1394192521151023,0.6630633333861287,1.733122249297955,0.6137395265197171,2.450261780104712,0.2823104213116113,0.16893355050232153,0.37316664379186393,0.6830949785414161,0.316905021458584,0.6084673620451696,21.596858638743456,7.12041884816754,4.499018230170063,8.55497382198953,0.5863874345549738,0.39267015706806285,0.0,0.9947643979057592,0.0
8cb8642d,174,175.63793103448276,1.0919540229885059,4.522988505747127,4.522988505747127,0.9367816091954023,771.4071686141124,149284.24892528338,23.884809972871267,94.91954022988506,6.935262372759664,0.8079082096185949,1.7966710925408418,0.7907781907325777,4.591954022988506,0.3500314072248619,0.12634063844277835,0.4853477529304985,0.6989054474687111,0.3010945525312891,0.5894510442424402,115.74712643678161,33.87931034482759,4.72869566500458,38.770114942528735,0.735632183908046,0.25287356321839083,0.0,1.0,0.0
