subject_id,size,color_homogeneity,is_connected,bbox_area,fill_ratio,nn_chain_rate,success_iou_best,n_cells,n_chunks_total
23iyreiv,5.25268972722087,0.9520574976402044,0.6527198689944022,20.996512719183173,0.7098439986356574,0.8151526331102226,0.15597833759356997,5.025226352617998,10.181818181818182
27d8totr,5.9766687017453375,0.9713279678068409,0.5919093634586592,22.056513881573945,0.6628574877283754,0.8043104155602775,0.1554421884996999,5.927766875871681,8.394366197183098
2anyuqd8,5.144020754943215,0.9377344877344878,0.5289522925084422,16.048848799002542,0.6459044626686983,0.7704289459352622,0.16954602244396094,5.095417842703939,8.5
2d8q4qkc,7.55313555643205,0.9588778409090909,0.6921011481320171,18.77942335230826,0.7118096624672646,0.8193593037846654,0.18268010789490302,7.007803217911831,6.984375
2j8p9vyz,4.866499460253081,0.9699204345037677,0.7066170124884127,15.278339078026164,0.7292486589241712,0.8224319072062412,0.15988697614199754,4.746764453624765,10.708333333333334
2ke9hbes,4.220403930794498,0.9704817599554442,0.4821237634286624,29.045923415056073,0.6126562782331814,0.7157449444214932,0.16206976675683374,4.141433295961474,11.947368421052632
2tkm21z6,6.924990442546318,0.9370216769531838,0.5497959602682025,24.013755986863412,0.6521226051169824,0.7561716169932204,0.18159294614805718,6.875141739218884,6.506849315068493
2w766g1z,6.0243814522291155,0.9758101851851853,0.6764488100532366,15.84100254949997,0.7323111499206645,0.83185239515248,0.17301891521333237,5.849262146504971,7.291666666666667
318gokyy,4.376543595293595,0.9696969696969697,0.6369836182336183,11.522692007067008,0.7372215178274816,0.8211899272754536,0.15478380683965032,4.199144605394605,5.916666666666667
3cc6zm51,4.602743033793326,0.9519698224150279,0.5787311022418143,14.925300152454565,0.7055438802805575,0.7792885554449022,0.16389036185096717,4.458720389770681,10.575342465753424
3d2as981,5.257104063365053,0.9322222787686589,0.6438249818962054,15.32724427938965,0.7058948798832803,0.8137372348198744,0.14209166231553413,4.997354619964517,16.661538461538463
3irnkhq8,6.597870560043284,0.9748699461727631,0.7239403210578671,18.256895674281886,0.736901512571065,0.8527036189924683,0.17967499647786297,6.080206394077451,8.76056338028169
41kp06jx,5.556557256514944,0.9705102396689902,0.7140794103427622,13.72170286273077,0.7519322993705414,0.8524032096236215,0.16581134902000086,5.2211973861853505,8.617647058823529
44o5xnxe,5.801627360985569,0.9678859952832555,0.6254999478882026,19.361209871899433,0.6863103089592545,0.8115035379105875,0.17395918127071752,5.696527455401834,7.561643835616438
4j6cy1mk,6.496469686252029,0.9681962634017429,0.6057559161178625,20.01064979283,0.695342619636925,0.7957102674196382,0.1723935654495947,6.206123492012148,8.698630136986301
4kl3i3tv,5.244285113393811,0.9607196724843784,0.7233882796464828,14.247621148158077,0.7495639557902026,0.922184906335645,0.1642052516050315,5.078965062268069,17.647058823529413
4s3cm7d8,5.3505585014239925,0.9527841197361746,0.58007801688918,22.639775025200567,0.6811026695564955,0.7578212241725452,0.17775796458862705,5.263160739368696,8.643835616438356
4s9g1cze,7.980967671462129,0.9607631700023005,0.6528541443716209,19.48566028789814,0.6997518023672407,0.827400841560148,0.1694328343388366,7.20746295556611,6.260869565217392
4stfwpke,5.383307230963481,0.9734800170068028,0.7176828813547563,12.4327522737679,0.7555848491120686,0.8631515967934396,0.19043310458514617,4.79477342366269,10.78125
4wx63ymf,5.957144364667502,0.9681120291850887,0.658035242887783,18.64241039230372,0.708688553742215,0.8090218553998874,0.16017583544753997,5.71984238506116,8.095890410958905
50nsp39w,6.093690141082213,0.9431179931179932,0.7279899709661947,10.92879108511099,0.7644390532188343,0.8835954045729923,0.16424353827094706,5.625562100942536,11.673913043478262
5hz183aa,7.205670781607682,0.9829696048935926,0.6103935991498173,17.74606456257332,0.7043149198044573,0.8749397857025525,0.14467460770883736,6.682326105205526,13.618181818181819
5nrjvc7q,5.016545222412404,0.9674094752056073,0.6547388538061382,17.226089763221363,0.7326199074094067,0.7975283956344988,0.1695336484797851,4.931035409896835,10.452054794520548
5pds9j1d,6.19659031027452,0.9714031852920741,0.6598474089263563,20.69608777187725,0.7279169229683041,0.8296224548855532,0.1535379890373919,6.150702864387075,6.466666666666667
5vv1rrzw,4.937794739049956,0.9205057949105567,0.5087330711587965,24.641551324318183,0.6384846794162661,0.7514351026837166,0.2325207608949904,4.805503225953489,7.285714285714286
61zahdh9,6.245450436529773,0.9579968557785459,0.668976370715936,17.22346930777694,0.7119737240019052,0.818351237140509,0.1491654533448372,6.053634588273048,8.225352112676056
648anokh,6.969000447200384,0.9722160944078752,0.6226793761130642,20.895758990416038,0.6627465051695038,0.7997177240117647,0.17146452880209562,6.702498332476937,6.684931506849315
6e5gb0yb,6.576003875329016,0.975307735981252,0.6354896108159606,20.48925678836638,0.6693431657797049,0.8215888315447235,0.1678108894074806,6.168718675376613,7.616438356164384
6eyovdd2,5.3977143052732375,0.9637129507563298,0.6665988580678697,18.632219034255044,0.7084634927365846,0.8121987086974513,0.1712556447410929,5.249275928444132,9.698630136986301
6p8vl3lk,7.321115216436577,0.9467268962921137,0.7442734528651352,13.63449786141185,0.7854509049650207,0.9003814824466998,0.17735171926928417,6.698419545168128,10.956521739130435
72p6pxny,5.327118893845435,0.9601092164561645,0.6709453221219683,17.008881045852952,0.7326088351121008,0.8108311755274517,0.16028422119015032,5.191714496220057,14.273972602739725
74l1qvc1,4.885877228864897,0.9674159752284752,0.7500087987875186,10.838887099782806,0.77707128947,0.8676082117826991,0.12649206406881086,4.4971645469409625,11.613636363636363
7agy8y3l,5.519405202957923,0.9500866903264163,0.6507564566388185,14.57768844524973,0.7127968934076674,0.8325891348009377,0.17450113910555118,5.366183080332121,9.547945205479452
7nszfy43,3.903163552981225,0.9269761323332752,0.6409612529826415,8.041259147779135,0.7567235759246447,0.8356762082196328,0.16103161322034149,3.720724415058216,12.0
7o2tmcr2,3.958133315516519,0.9729166666666667,0.7461136471981856,8.052230592914686,0.7910240487079243,0.9296767490566875,0.19676486745475233,3.8148360491936684,23.9
89u58v07,5.996871806386278,0.9608733617980193,0.6974297677208636,16.930715394550457,0.7333881573057558,0.843765003859945,0.1610543604893457,5.721481854731413,9.479452054794521
8aknstxj,5.665704433799965,0.9674450676956943,0.7028218655602739,18.508548967011187,0.7337551368906404,0.8638220078536294,0.18095605330818632,5.442605817255591,9.492063492063492
8bgj1tsd,5.63296794871575,0.9624415584415584,0.6615006300050288,20.03154421912486,0.7114004538336408,0.8337066002761734,0.15769468021000882,5.4849055038204595,8.254545454545454
8d21w3yr,5.409044588459174,0.9517837905519066,0.6452682739477977,17.45284557042555,0.716975023483773,0.7801490212653366,0.16356528595919212,5.118607157958885,11.08695652173913
8jwr3j6t,6.12497773373631,0.9671672077922078,0.6702483549342468,18.76033237119751,0.6986703485839639,0.7960836679057928,0.14579295665961195,5.9200111094515036,6.96969696969697
8oohxrrz,5.957972637481624,0.9683547806835479,0.722140491651405,15.18135261804156,0.7324833378346606,0.8176679722144603,0.17682895762414053,5.627194174332702,8.178082191780822
8psac9uo,5.274532554322566,0.964191017500068,0.5743796466175124,22.446062504808854,0.6687260342577446,0.7689907632936595,0.1529132301358501,5.182063229389071,12.191780821917808
8y2nd2sh,5.092849811646541,0.9681741501775749,0.7102500313051061,13.23002571647617,0.7469868111777103,0.8476287160235174,0.15971629964459688,4.889890964670731,11.821917808219178
8yhijukj,6.561605286972611,0.9387673026561916,0.604886739519415,21.00161456112114,0.6761422415525215,0.781745110354716,0.16386978396476834,6.304574908725128,7.111111111111111
904h81sn,6.52672545203876,0.9582581011474306,0.6381229595244184,16.941981646605466,0.7051721277494897,0.800704433700976,0.17181421048376647,6.2830105498099265,7.191780821917808
91fk0af9,5.097914021619455,0.9495514926630518,0.7461826069688973,13.031072644421542,0.7693530205956409,0.8457210097638109,0.1691402217942817,4.901364970390862,11.444444444444445
9evwb372,6.337782070870307,0.9627277021919879,0.6518109425137074,20.024384985252087,0.6966703961852508,0.8180941316025739,0.16463508569801916,6.141878946217181,6.885714285714286
9ohxtpht,5.402535407924862,0.9535904544466188,0.6806102422908467,21.174919845730486,0.7294403536469193,0.8168396065364449,0.168417277398195,5.35068020953037,8.575342465753424
9pjr0waw,5.233941731066657,0.9980158730158729,0.6514347862010498,11.789263018865157,0.7385680838620634,0.8613466334919424,0.1654306766089928,4.994912367634375,8.166666666666666
9wkeb5tu,6.123563899868247,0.9490376984126984,0.6217044670305539,35.22409349708263,0.660683183250159,0.760801447720063,0.22112245132909142,6.022476943346509,7.05
a0w1xgxf,5.973224794350614,0.9744397759103641,0.7008445111086934,15.507483422630708,0.7256780364129098,0.8470874023632273,0.168274918382455,5.637354206611343,8.485294117647058
a589fsqz,6.666332326091724,0.9628910634118968,0.6003636198994823,22.993671658545065,0.6802896562958427,0.7897221924718372,0.16368160742408858,6.2209121043844,7.847222222222222
a6jpzpek,5.609645791564965,0.9393192360658114,0.637662692580696,17.024621599184798,0.6672991078534307,0.7907897140940727,0.14568118705188332,5.284247394976156,6.232876712328767
a9gvtd1o,5.579770278349128,0.9829243827160494,0.6772344812413745,16.259024909245166,0.7153309732084471,0.8309330598373014,0.1709554308415854,5.405562873756086,9.277777777777779
aqmjput5,4.765322481448885,0.9730831602260174,0.7427063820718718,9.444135675442851,0.7979096153648303,0.8665262642947025,0.15347456822438685,4.483208578061241,20.923076923076923
ascil7wf,5.374809530776919,0.9662401525415223,0.6570216637042068,19.921130436670204,0.7022235228347303,0.8059125732015361,0.16299750336710192,5.146509225002529,10.63013698630137
aypxap78,6.446678533485807,0.9709665144596652,0.6646635067198778,14.048896934151113,0.7211448794013158,0.8056072402523671,0.176526391457381,5.99212555579826,7.671232876712328
b73rrttr,4.677993579586716,0.9525613275613275,0.528971083382848,20.722318775995248,0.6129263509714167,0.7297337099693535,0.15422667354653485,4.573607397504457,3.986111111111111
bcyhma9y,4.695284702526082,0.9528054623671683,0.6163823787961719,11.849199217130252,0.71858948565062,0.7955873039946447,0.12703286752296367,4.4580561775389365,8.444444444444445
bdfn1h0o,4.188656158656158,0.9335357142857142,0.515024013024013,15.346619824619825,0.6282806372054823,0.7998376213733357,0.15276697629209252,4.050362304362304,11.16
bhpug29p,5.853386273930364,0.9703335879806468,0.5611556100768108,19.878916325492312,0.6435854272871636,0.7449338164770493,0.1569366076170333,5.569808657050684,9.461538461538462
bmlngyh3,6.684292379105158,0.9626382711656685,0.6501728950205731,16.08443596588028,0.7098091376775464,0.8300194016233315,0.1762654706424285,6.1660805183732945,15.36986301369863
bw2cwy0m,5.74414512915427,0.9672067901234568,0.5967254151254335,20.904505703495204,0.6834058565239001,0.7744411430109345,0.15948155951663068,5.6055745888090724,8.541666666666666
bx44xwzb,7.207867059362911,0.9413202474846311,0.5500920611004362,27.534102431226163,0.6359422388765649,0.7795015432167387,0.152358739582735,7.0803530075772185,8.794520547945206
byx9jkxm,6.4262908369274205,0.9710567398399791,0.6720303803099935,19.94559388145206,0.712941780420192,0.8488227407887733,0.16808317871347214,6.193473582554969,8.191780821917808
c2lwacqc,5.456496318703875,0.9814890991361579,0.6877288060474278,14.2155930306736,0.7331865632527378,0.8514379697060591,0.17829236913178528,5.306634108287438,9.030303030303031
c7ac53of,5.3466820024111685,0.9609953703703703,0.6451058201058202,13.42242880576214,0.7389269636691088,0.8280286658570776,0.1173669818407708,5.33279311352228,5.097222222222222
c7z6erey,5.5557774884064415,0.9624487466219366,0.6705209086239462,16.883140140316513,0.7084271294645224,0.8037737551011676,0.18122312803243232,5.491311274230925,8.698630136986301
c9sps7bl,5.887513538258278,0.970656664492281,0.7468248467696225,15.074949037396205,0.7486206229298491,0.8635778277447882,0.15927098066979772,5.442047585014747,8.917808219178083
cbvc5e3w,3.874517172460382,0.9843452380952381,0.6290662609129674,12.718068028286583,0.7147034798166422,0.8003938691341136,0.1879957544636872,3.819230434109128,10.8
cdo2cmtp,5.866911036808996,0.9540986394557823,0.6514491744083581,15.388637473637473,0.7092231338022202,0.7852680160397377,0.18006923388303314,5.847091853724507,7.3061224489795915
ce9qdbyh,7.20665494369576,0.9770408163265306,0.669171225599797,17.777929881909476,0.7233854955807596,0.8500618741292945,0.16980701928846403,6.471805167621494,6.73469387755102
cfclud8z,5.7009084336165445,0.9649421296296296,0.64034042054157,19.92368747842589,0.6910802427627918,0.8258566618903308,0.16316114248090313,5.56139447001216,10.083333333333334
cghxa2ie,5.172597518868056,0.9553692244896284,0.6945163758067731,20.682777818958876,0.715998062142273,0.8169055506846469,0.16410877584577296,4.9961305016727415,11.246575342465754
clhkwrie,5.772948065633404,0.9584045670066202,0.6706777562556718,13.874776001453032,0.7314236406185631,0.849100142123407,0.16298296181296407,5.6810817946984695,10.347222222222221
clucow7d,5.98211583680334,0.9835235920852359,0.7268395995121554,13.388608533188249,0.7605528992081584,0.8437344600065481,0.15645820132046734,5.517584912046477,10.63013698630137
cp3b83py,6.613590606941954,0.9654524534319054,0.6695144438440518,15.072827835891898,0.7087181861456539,0.8055054061262895,0.20303520661304808,6.254487128944438,7.767123287671233
cuybsfwr,6.440148796153207,0.9445987143695855,0.6811207587520739,14.950706957548377,0.7301231143992704,0.831582082307017,0.1535333983249082,6.1872182630402355,8.344827586206897
cw4tyx7n,4.54187748015873,0.9819863883053221,0.5517113095238095,13.67531001984127,0.673552819353286,0.8190227167827908,0.13608622110992014,4.320138888888889,4.640625
d1vjrjhc,6.539789911575476,0.951714699731941,0.6372750062925269,14.941298183206602,0.7181244900414913,0.8074328298191962,0.16054989784770113,6.274442020028192,7.092307692307692
d33m799j,10.049530314931937,0.9635602188144561,0.39303044045122154,46.91970160151811,0.5293923843108682,0.7195479586301216,0.13243278812230766,9.52054291814793,3.7288135593220337
dmft9d3y,4.613059622961237,0.9676048235123577,0.6376959500312156,15.48175687608832,0.7139950346089516,0.7990956138932966,0.14528691245708428,4.473329215537308,11.698630136986301
e0biso3r,6.738392508790389,0.9437546678389442,0.6268062591136253,25.02186280188906,0.6762740757172904,0.8237787274382076,0.17406375204522104,6.49864588845312,7.890410958904109
e2w81k0i,6.438100074258346,0.9532639341885918,0.6553838233582553,16.742455003856687,0.7101103845455677,0.7990567862573291,0.16906287509338078,6.035033681905523,8.616438356164384
ei0ij8ms,5.845022249462973,0.9536437155507365,0.6771408123788885,17.605435987928157,0.7160722413413377,0.8049579196105865,0.1536384627755808,5.668647776716757,10.32876712328767
emwp6wq7,5.824808856993473,0.9653040516054214,0.6381519309265872,20.225431696537413,0.7020409657942367,0.8024440310061465,0.1656372417899179,5.602170535845848,8.753424657534246
ew4oecfi,6.109983298944217,0.9686964557512503,0.6800382172653634,17.98889383950543,0.7193551582972598,0.8255657121404497,0.17259486030938637,5.961988454527238,8.780821917808218
eyn3wygc,5.348441066405135,0.9570824770739155,0.6289292955109155,16.059039076326137,0.7035783473973155,0.8069612948610778,0.1618025344787733,5.181681934463148,9.0
f0wpo2hr,6.4362593698563755,0.9632480960420697,0.6568641095349566,23.21716823215101,0.7020044459091012,0.8282553638735315,0.16019431080928231,6.230260610767633,9.753424657534246
f1ejz9fy,6.443048550104117,0.9594006355136493,0.6595294145960615,18.936002162890176,0.7073862891101679,0.8299675559137394,0.1621493451384843,6.15692990028621,9.808219178082192
f5ktzt2t,6.679826436861571,0.9713904922238255,0.707302215138466,20.23096412706551,0.718899197924802,0.8348837581843463,0.16501274756300413,6.1536241620892245,8.833333333333334
f5ohsl5h,6.319586216531918,0.9945054945054945,0.8483606263018029,9.544588020492998,0.8521167768867042,0.9265801194862819,0.20132509649248748,5.791499489491571,8.461538461538462
fgxp8fzz,5.765152461914471,0.972784154678094,0.7660801036557924,15.404011742930107,0.7587634272974704,0.8581857196022306,0.1721404683393974,5.512972149498987,8.924242424242424
fkx2gd88,5.271257819223955,0.9657347282347282,0.7327241705572042,13.244779573442386,0.7496272360498393,0.8527005303360768,0.1633004692436774,5.041416253090448,10.166666666666666
fl73adm5,7.062165517721597,0.9762641723356008,0.7151533957947952,17.06433570155402,0.735683455381492,0.8416142091550594,0.1514969509646852,6.7136048005422895,8.408163265306122
g3vslpjv,5.0791364517834685,0.9406045058442319,0.611221137903437,21.248210263731078,0.6787816900919308,0.7906097143522558,0.1643145558260622,5.010101764350269,12.150684931506849
g7svteiz,5.681522884342267,0.9535968217475066,0.5531398884564,18.23247167612878,0.6712551969745822,0.7550130668791896,0.17574786339358633,5.642323068949917,9.794520547945206
gckdkq1t,5.346666666666667,0.9841428571428571,0.5333333333333334,15.5,0.645824074074074,0.8772896825396825,0.11831560819179414,5.276666666666666,10.6
gkse9wdn,4.934004414802271,0.9506957052793569,0.6406375484960025,11.796038278279863,0.7341465940495101,0.8534668009125286,0.1229104477917532,4.840684746358336,9.515151515151516
hd5k29qy,5.844241897756917,0.943675312510929,0.6625638860843378,14.17064499754105,0.7169897290568742,0.809520296409119,0.17737115008334722,5.56081776803894,9.58904109589041
hkj9daz7,6.260879536429284,0.9588386968181489,0.678846561993642,18.543868919139285,0.7023142374591996,0.8220897849473151,0.17068125664691633,5.88024515438899,7.6438356164383565
hpl7jugr,7.241764615154324,0.9774739583333333,0.7373251895559783,16.261874234199894,0.7297111022528305,0.8594175156431128,0.16025098862279988,6.791504055914524,7.140625
hsm45iwx,5.592186431838334,0.955055195945607,0.6651546462139903,16.822533512458186,0.720162839629171,0.8082025822051853,0.1736367616978609,5.369223884353045,8.67123287671233
icf7bchs,4.040912693472169,0.9716031807847151,0.7828096499757827,8.215697481345208,0.8369838138561866,0.9100754113859394,0.1256317666150106,3.9127145084312085,22.47457627118644
idma9086,5.5425183009422145,0.9673718167120945,0.7163282184094205,12.399953857890239,0.7512365018712353,0.8523743534724189,0.16238068231268407,5.391509161651159,9.541666666666666
ihnjt6k4,4.973921035105246,0.9636125570336096,0.6322134006344533,11.840301584380532,0.7369398122949711,0.7645684758273712,0.13115975273763922,4.853417415917416,14.0
ikfbpugl,7.809801849385183,0.9647259984979284,0.6856443967555079,17.471679400846067,0.7063749015086697,0.8578725120467732,0.1661991744780654,6.99549421771644,8.0
ism64anu,6.154196830897248,0.9678247648903742,0.7224653580817965,21.87175593829108,0.7424803314282993,0.8405452984982422,0.16404925403876452,5.838264646147314,9.616438356164384
j2dvablb,6.946287690633107,0.9707464355605256,0.6905898839722369,18.585774769428365,0.7073836197612481,0.8163152230930669,0.17352474543144794,6.656683804184843,7.041095890410959
j2pjmr32,4.241866944130362,0.9438131035631037,0.7070325633249361,12.140279123863163,0.7841426810031001,0.8526053721908017,0.16615491779739255,4.174301200865466,12.45
jayyv6lz,5.448214993916444,0.963119728471841,0.6376348627368782,17.687577294730335,0.7183832032695667,0.8230255620807655,0.1580780099069602,5.271025532305043,9.929577464788732
jeq3oy2g,10.800988042089738,0.9823090818248204,0.6846966592729304,23.9889392152104,0.7096843581117661,0.8479866594999494,0.1593991125693353,8.873714891511503,6.610169491525424
jqeesfz7,5.485294126885691,0.9634328308020245,0.5616472024801471,19.26047414823232,0.6843643653672302,0.7703612598224289,0.1528681969801254,5.42455872736525,8.36986301369863
jx6lhkbi,5.924439898223243,0.9623170588924014,0.6602279014950249,17.414253885676022,0.7052594066617475,0.8352861578977009,0.171216682134084,5.722888993328792,7.328767123287672
k0qq522n,4.825772688497474,0.972557295645531,0.6855406154465407,10.49942893913831,0.7719188051464115,0.8607699567229192,0.1443976764971632,4.637843861984552,9.947368421052632
k8txaw58,6.813757635459149,0.9663132672122399,0.6471322399062125,24.149123570893575,0.6957497267863232,0.7910541429824498,0.16233744020278812,6.626354552681157,7.671232876712328
kavvl57w,5.661535029298187,0.9829307359307359,0.6727253740411635,27.915046371756898,0.709887116781956,0.8365770215319568,0.16094540037493385,5.52985007682376,7.254545454545455
kck1uue7,4.663248089971584,0.9696247167641204,0.7378036789852566,11.996311216691797,0.753404325242294,0.8444163453116831,0.1669004688429712,4.462123068987552,12.534246575342467
kkeej6x5,5.114312375881018,0.9527394789381091,0.6439719134515144,17.259458651801435,0.7011339459350683,0.7742520067363451,0.1619703227259813,5.060904767507656,9.32876712328767
kmwiem6m,8.542518918035809,0.9562847758666072,0.6541659693939963,29.880766226031266,0.6681189389510921,0.8056672781459387,0.16640089443893025,7.936694727824651,6.273972602739726
kwy2bqjo,5.900280982598752,0.9884757555990433,0.697750725159173,20.069481747190103,0.7099036196386166,0.8410444810097927,0.17406061212103688,5.713276947439872,8.493150684931507
l0nln4b2,5.303511128781497,0.9544927663884152,0.6360130483288026,16.46938150805297,0.7122652371094157,0.7980974195921758,0.18972966337193642,5.138432928923196,9.36986301369863
l5sagbsh,6.82210540630374,0.9515034324231976,0.6129540240661365,22.170687378179213,0.6487141142076326,0.7905911642445945,0.1744854110017201,6.5691835511680505,6.876712328767123
l9krayds,6.396078405110959,0.9331894999521728,0.6897238072345816,12.78489990668362,0.7528493560232113,0.8427308946967157,0.1399048624145901,5.6451552403387915,19.20967741935484
ldo5smvx,5.794437757720693,0.9683293111741388,0.6803604942795719,16.878652141493767,0.7289117021586076,0.8192996738679988,0.148009425468103,5.450359372635715,7.637931034482759
ler5uq42,5.328132291227529,0.9307715125969095,0.5561208858827906,17.734234907449196,0.654715548636089,0.7466062636276638,0.1653911833052713,5.192128259985402,6.634920634920635
ljwskxcq,6.955308282906993,0.9550605204029862,0.6718236034714681,21.033992270152627,0.7113060181927976,0.8193166195290722,0.16922856741207606,6.446078831634835,7.52054794520548
lmtka1ev,7.584884126290376,0.9667038690476191,0.6716059981684982,19.367223170348172,0.7008348523887094,0.8143182750409312,0.1908587843899292,7.112254108738484,6.125
m63pxnwq,6.3364332464348685,0.9717090952165579,0.6663684213976232,17.41656328745881,0.7137598085504782,0.8054693713127732,0.16869548645083604,6.056608169392076,6.567164179104478
mhskzwic,5.209302882151678,0.9590749007936508,0.6136536576421279,16.14584639913167,0.6992309770283665,0.8007281528836468,0.15228895026411782,5.151443398907833,9.527777777777779
mlvcv31l,6.636474044678636,0.9582246140465318,0.6766236672781033,23.310961508898725,0.6935234462885601,0.8200768183954201,0.1565398079385676,6.3505297398101455,8.191780821917808
mpzcivx9,6.257211958189938,0.9556588388780168,0.6858694688296194,18.651419086082278,0.7186235138856751,0.8322344855345641,0.1747950090715983,5.9476143166639455,8.904109589041095
mr7lkk46,4.822911698039878,0.9586425396234424,0.6569283764387227,15.372868519634059,0.7284822896346737,0.8097220081993348,0.15770778884365846,4.585639078247883,11.88888888888889
mrwlcmno,6.989822798812835,0.973057208994709,0.5609993133543858,25.27766617608103,0.6396573544552545,0.7909253078021191,0.15723903239696696,6.926573163484395,6.958333333333333
mrypomny,5.387345539297663,0.9791258969341162,0.6456085362958225,19.07051208594573,0.7215714392448275,0.8051366536913156,0.16686796006181118,5.368558846538368,7.616438356164384
mzi8f2hv,6.370416395751257,0.9689280278321374,0.6673481435241974,16.585768067046477,0.7077941151092803,0.8144648753922851,0.17084304672846046,6.134830268960244,8.534246575342467
n2et79bd,5.5727496416895335,0.9876901455026456,0.6977363091850055,15.462497225726567,0.7313677288121646,0.8440470178610248,0.19640249508340926,5.417362825041941,6.083333333333333
nfbzvhip,4.842248593299485,0.9540631861210093,0.6142316232818297,12.35335116581204,0.7006028725165753,0.7865570906316729,0.15544914644212893,4.690112587619009,10.936507936507937
nhds6zsd,5.506338218313832,0.9615595085665508,0.5639498877501831,24.169505049221556,0.6658848474100731,0.7669249528492605,0.1690563585723187,5.494087650789228,7.873239436619718
ni5df01j,5.835553638659541,0.9636524346580738,0.6756990782583056,18.76364593167549,0.7154419517647919,0.8005949015750253,0.17289934522071645,5.686001396311246,7.985714285714286
nldu5ge3,6.505764667928647,0.9657976827094473,0.6635870426865051,20.29734800369881,0.7092635129059971,0.826545994769321,0.17804234654105774,6.287186674585868,7.041666666666667
npr5bsi2,4.833148897233238,0.9559990200314756,0.640216424382853,14.61766172726325,0.7249871053200868,0.7977713171697194,0.1719342794465374,4.600601417890642,9.014084507042254
nqubyvew,4.210506117003107,0.939775810609144,0.6956811927938614,12.724541019605168,0.777661333070642,0.8453636395235714,0.13767186001767298,4.02836374105249,13.574074074074074
nrfiw9bx,5.125339848102063,0.960488874392984,0.6985480010289805,16.561428965854716,0.7423435753233523,0.8326845927559289,0.16312396649915642,4.921828557351538,9.684931506849315
nsu6cwh4,5.304906204906206,0.9444444444444443,0.5387445887445887,49.29018759018759,0.5926160155547782,0.6356524367888005,0.20670649496407068,5.203896103896104,10.166666666666666
nvlsix5c,7.332887401143215,0.9119677544677545,0.5942494574762017,34.713939771468844,0.6731928272131795,0.7816285344998104,0.1366153439506314,7.149302591250265,8.433333333333334
nx0vccp8,5.418821968360896,0.9560431443388736,0.6043462868659305,22.968786565125544,0.6877346889291631,0.8011001893786442,0.1676891255557828,5.322422048912084,11.082191780821917
nze0azo1,5.928486031993149,0.9605845258242518,0.6379165392481247,18.082004929164114,0.7115298749885167,0.8049279365315452,0.16986621328180848,5.768721605406136,9.027397260273972
o1t1fb7j,4.5293862222251775,0.9688027332144981,0.5825630961316872,11.195847177768872,0.7100913161910761,0.8046369182676474,0.1410355361899846,4.290816465003509,13.941176470588236
o2ho0580,5.722049981400304,0.9672476971278342,0.5207628670773857,21.97373141287071,0.6620751503178847,0.7490842431321528,0.12879487929991632,5.532428077881208,10.054794520547945
o4kkkuj9,5.3753815014160935,0.9570782388590608,0.6182710617178788,14.695229520395861,0.7065170214112219,0.7782540737932302,0.18990712299388263,5.218192801526807,11.054794520547945
